customer_id,first_name,last_name,age_group,gender,region,loyalty_tier,registration_date,email_opt_in,is_active
CUST03469,Isabella,Chen,35-44,Female,Yorkshire,Bronze,2023-04-23,True,True
CUST03470,Alfie,Thomas,18-24,Female,London,Bronze,2022-03-15,False,False
CUST03471,Sarah,Ali,18-24,Prefer not to say,West Midlands,Platinum,2022-05-05,True,False
CUST03472,Isla,Chen,35-44,Male,West Midlands,Bronze,2022-06-09,True,True
CUST03473,Mohammed,Brown,45-54,Female,South West,Bronze,2022-07-13,True,True
CUST03474,George,Wood,65+,Male,Wales,Bronze,2024-03-11,True,False
CUST03475,Daniel,Ahmed,18-24,Male,South West,Silver,2023-10-13,False,True
CUST03476,Mohammed,Johnson,25-34,Female,London,Silver,2023-09-12,True,True
CUST03477,Ella,Thompson,65+,Prefer not to say,South West,Silver,2023-12-02,False,True
CUST03478,Jacob,Brown,35-44,Male,South East,Bronze,2024-06-12,True,True
CUST03479,Oliver,Martin,55-64,Female,East of England,Gold,2023-06-17,True,True
CUST03480,Jack,Ali,65+,Male,Yorkshire,Silver,2023-09-01,True,True
CUST03481,Charlie,Roberts,18-24,Prefer not to say,Yorkshire,Platinum,2022-12-31,True,True
CUST03482,Emily,Lewis,65+,Female,South West,Bronze,2022-04-30,True,True
CUST03483,Lily,Brown,55-64,Male,London,Bronze,2023-06-05,False,True
CUST03484,David,Walker,55-64,Female,Wales,Gold,2022-08-21,True,True
CUST03485,Freddie,White,65+,Female,South East,Bronze,2022-03-11,True,True
CUST03486,Daniel,Ahmed,18-24,Male,Yorkshire,Bronze,2022-08-10,True,True
CUST03487,David,Lee,18-24,Male,London,Platinum,2023-10-31,True,True
CUST03488,Ava,Robinson,18-24,Male,East Midlands,Bronze,2022-06-14,True,True
CUST03489,Freddie,Johnson,65+,Female,Wales,Silver,2023-06-05,False,True
CUST03490,Olivia,Wilson,18-24,Female,West Midlands,Silver,2024-05-08,True,True
CUST03491,Jessica,Wood,65+,Female,Wales,Gold,2023-10-14,True,True
CUST03492,Amelia,Smith,45-54,Male,London,Silver,2022-06-02,True,True
CUST03493,Sarah,White,65+,Male,South West,Silver,2022-05-22,False,True
CUST03494,Ava,Khan,35-44,Male,London,Silver,2023-03-17,True,True
CUST03495,Oliver,Jones,35-44,Male,London,Bronze,2022-04-04,True,True
CUST03496,Sophia,Thomas,25-34,Female,North West,Bronze,2024-02-27,True,True
CUST03497,James,Kim,25-34,Male,South East,Bronze,2023-03-05,True,True
CUST03498,Ella,Roberts,65+,Female,London,Silver,2022-07-14,True,True
CUST03499,Freddie,Jones,55-64,Male,North West,Silver,2023-03-22,True,True
CUST03500,Thomas,Ali,55-64,Female,Yorkshire,Bronze,2024-05-10,True,True
CUST03501,Sophia,Singh,35-44,Female,London,Bronze,2022-01-02,True,True
CUST03502,David,Smith,18-24,Prefer not to say,East Midlands,Bronze,2022-09-28,True,True
CUST03503,Aisha,Evans,45-54,Female,South East,Silver,2022-04-13,False,False
CUST03504,James,Thomas,35-44,Male,London,Bronze,2022-06-24,True,True
CUST03505,Emily,Chen,18-24,Prefer not to say,Yorkshire,Bronze,2024-04-05,True,False
CUST03506,Aisha,Singh,25-34,Prefer not to say,South East,Bronze,2023-12-27,True,True
CUST03507,Isla,Ahmed,65+,Female,West Midlands,Bronze,2024-05-07,True,True
CUST03508,Lily,Sharma,45-54,Male,Scotland,Silver,2023-12-18,True,True
CUST03509,Charlie,Davies,18-24,Female,Yorkshire,Gold,2022-02-17,True,True
CUST03510,Amelia,Ahmed,45-54,Prefer not to say,East Midlands,Silver,2023-03-22,False,True
CUST03511,Jessica,Watson,55-64,Prefer not to say,London,Bronze,2022-03-26,True,False
CUST03512,James,Hussain,18-24,Prefer not to say,South West,Gold,2023-01-03,True,False
CUST03513,Amelia,Wood,35-44,Prefer not to say,South East,Silver,2022-05-15,True,True
CUST03514,Amelia,Williams,35-44,Prefer not to say,North West,Silver,2023-01-09,False,True
CUST03515,Noah,Evans,65+,Male,North West,Platinum,2023-05-23,True,True
CUST03516,Aisha,Ahmed,45-54,Male,South West,Bronze,2022-11-09,True,True
CUST03517,James,Patel,55-64,Prefer not to say,East of England,Platinum,2023-02-03,True,False
CUST03518,Olivia,Lewis,18-24,Male,London,Silver,2023-11-07,False,True
CUST03519,Isla,Watson,45-54,Female,West Midlands,Bronze,2023-06-11,True,True
CUST03520,Ella,Ali,18-24,Prefer not to say,London,Bronze,2023-05-23,False,True
CUST03521,Alfie,Ahmed,18-24,Prefer not to say,North East,Bronze,2024-05-30,False,False
CUST03522,Mia,Robinson,55-64,Prefer not to say,East of England,Silver,2024-03-12,True,False
CUST03523,Rahul,Khan,55-64,Prefer not to say,London,Gold,2022-05-30,True,True
CUST03524,David,Khan,65+,Male,London,Gold,2023-08-13,True,True
CUST03525,Isabella,Sharma,55-64,Female,West Midlands,Platinum,2023-04-27,True,True
CUST03526,David,White,35-44,Female,London,Platinum,2022-11-17,False,True
CUST03527,Olivia,Lee,25-34,Female,West Midlands,Gold,2024-04-28,True,True
CUST03528,Jessica,Patel,55-64,Male,West Midlands,Bronze,2022-11-01,True,True
CUST03529,Ava,Clark,65+,Prefer not to say,Yorkshire,Silver,2023-08-17,True,True
CUST03530,Thomas,Singh,55-64,Female,East of England,Gold,2023-09-13,False,True
CUST03531,George,Ali,45-54,Prefer not to say,South East,Gold,2023-11-13,True,True
CUST03532,Ava,Taylor,45-54,Prefer not to say,West Midlands,Gold,2023-05-16,False,True
CUST03533,Charlie,Walker,35-44,Prefer not to say,London,Silver,2023-02-02,False,True
CUST03534,Sofia,Johnson,25-34,Male,London,Silver,2022-08-12,True,True
CUST03535,Isla,Chen,55-64,Prefer not to say,East Midlands,Bronze,2022-08-30,True,True
CUST03536,Amelia,Wood,18-24,Male,Scotland,Silver,2022-02-14,False,True
CUST03537,David,Thompson,35-44,Prefer not to say,West Midlands,Bronze,2022-06-12,True,True
CUST03538,Freddie,White,55-64,Prefer not to say,London,Bronze,2023-04-07,True,True
CUST03539,Michael,Brown,35-44,Female,North West,Bronze,2023-05-09,True,True
CUST03540,Priya,Martin,35-44,Female,West Midlands,Platinum,2023-12-29,True,False
CUST03541,Harry,Williams,45-54,Male,East of England,Bronze,2022-06-02,False,False
CUST03542,Rahul,Watson,45-54,Female,London,Bronze,2022-09-29,True,False
CUST03543,Noah,Roberts,45-54,Prefer not to say,Yorkshire,Gold,2023-09-04,False,True
CUST03544,Daniel,Evans,25-34,Male,North West,Gold,2023-03-25,True,True
CUST03545,Oliver,Singh,45-54,Female,South East,Silver,2023-10-10,True,True
CUST03546,Sophia,Singh,35-44,Female,North West,Bronze,2022-01-05,True,True
CUST03547,Ava,Clark,45-54,Male,East of England,Silver,2023-02-22,True,False
CUST03548,Mia,Thomas,45-54,Female,North West,Bronze,2022-08-10,True,True
CUST03549,Emily,Williams,18-24,Prefer not to say,London,Silver,2024-04-23,True,True
CUST03550,Freddie,Lee,55-64,Male,London,Silver,2023-01-22,True,True
CUST03551,Rahul,Clark,65+,Male,South West,Silver,2023-03-31,True,True
CUST03552,Oliver,Brown,35-44,Prefer not to say,London,Bronze,2023-04-19,True,True
CUST03553,Sophia,Harris,55-64,Male,East of England,Silver,2022-08-02,True,False
CUST03554,Amelia,Brown,55-64,Prefer not to say,London,Bronze,2023-01-27,True,True
CUST03555,George,Johnson,55-64,Female,North West,Silver,2023-10-13,True,True
CUST03556,Mia,Jones,45-54,Male,London,Gold,2022-12-12,True,False
CUST03557,Alfie,Roberts,55-64,Male,West Midlands,Bronze,2023-07-27,True,True
CUST03558,Jack,Martin,35-44,Prefer not to say,East Midlands,Silver,2024-03-09,False,True
CUST03559,Freddie,Taylor,45-54,Male,London,Silver,2023-07-15,True,False
CUST03560,Emily,Taylor,35-44,Female,South West,Bronze,2022-06-21,True,True
CUST03561,Michael,Chen,18-24,Prefer not to say,South West,Silver,2022-10-05,True,True
CUST03562,Sophia,Kim,25-34,Prefer not to say,West Midlands,Gold,2024-04-30,True,True
CUST03563,Ava,Kim,55-64,Female,West Midlands,Silver,2023-04-18,True,True
CUST03564,Ella,Chen,35-44,Female,East of England,Gold,2022-01-04,True,False
CUST03565,Freddie,Ahmed,25-34,Prefer not to say,South East,Bronze,2022-03-30,True,True
CUST03566,Freddie,Khan,65+,Prefer not to say,London,Silver,2022-05-20,False,True
CUST03567,Oliver,Smith,35-44,Male,North West,Bronze,2023-03-25,False,True
CUST03568,Daniel,Smith,25-34,Male,West Midlands,Platinum,2023-02-01,False,True
CUST03569,Rahul,Brown,25-34,Female,East Midlands,Bronze,2023-04-29,True,False
CUST03570,Sophia,Thomas,55-64,Prefer not to say,South East,Platinum,2024-02-19,True,True
CUST03571,Oliver,Davies,55-64,Prefer not to say,London,Silver,2023-02-13,True,True
CUST03572,Jessica,Smith,65+,Male,East of England,Silver,2023-06-19,False,True
CUST03573,Rahul,Johnson,18-24,Female,East of England,Bronze,2022-04-16,True,True
CUST03574,Jack,Jackson,25-34,Male,South West,Silver,2022-10-20,True,True
CUST03575,Sofia,Kim,65+,Male,West Midlands,Bronze,2023-09-04,True,True
CUST03576,George,Davies,18-24,Prefer not to say,Scotland,Bronze,2022-12-02,False,True
CUST03577,Michael,Singh,18-24,Prefer not to say,London,Bronze,2022-04-19,True,True
CUST03578,Sarah,Johnson,65+,Prefer not to say,South East,Silver,2022-10-23,True,True
CUST03579,Amelia,Hussain,35-44,Prefer not to say,North West,Silver,2022-01-13,False,True
CUST03580,Aisha,Wood,55-64,Female,South East,Gold,2023-11-01,False,True
CUST03581,Olivia,Patel,25-34,Female,West Midlands,Silver,2022-09-18,True,True
CUST03582,Jack,Jackson,18-24,Female,South East,Bronze,2022-06-19,True,True
CUST03583,Rahul,Davies,25-34,Male,East of England,Gold,2022-02-10,True,False
CUST03584,Thomas,Khan,65+,Prefer not to say,Yorkshire,Silver,2024-03-19,False,True
CUST03585,Sofia,Smith,55-64,Female,South East,Gold,2022-04-28,False,True
CUST03586,Harry,Singh,55-64,Female,West Midlands,Bronze,2023-11-05,True,True
CUST03587,Harry,Taylor,25-34,Female,East of England,Bronze,2023-08-26,True,True
CUST03588,Sophia,White,35-44,Male,East Midlands,Silver,2023-03-31,False,True
CUST03589,Rahul,Thompson,35-44,Male,Wales,Silver,2022-09-22,True,True
CUST03590,Noah,Taylor,65+,Prefer not to say,South West,Silver,2022-04-30,True,False
CUST03591,Emily,Lee,55-64,Prefer not to say,East Midlands,Platinum,2022-09-14,True,True
CUST03592,Olivia,Brown,25-34,Female,North West,Bronze,2024-04-18,True,True
CUST03593,David,Walker,65+,Female,West Midlands,Gold,2023-11-06,True,False
CUST03594,Freddie,Roberts,65+,Female,South East,Bronze,2022-02-10,False,True
CUST03595,James,Clark,35-44,Female,East Midlands,Bronze,2022-05-18,False,False
CUST03596,Charlie,Roberts,18-24,Female,East of England,Silver,2023-07-16,True,True
CUST03597,James,Jackson,25-34,Prefer not to say,South East,Silver,2023-01-31,True,True
CUST03598,Sophia,Hussain,25-34,Male,South East,Bronze,2023-07-15,True,True
CUST03599,Jack,Watson,35-44,Male,West Midlands,Gold,2023-07-03,False,True
CUST03600,Thomas,Ahmed,55-64,Prefer not to say,East of England,Platinum,2024-05-09,True,True
CUST03601,Sophia,Kim,35-44,Male,South East,Bronze,2022-12-04,True,True
CUST03602,Ava,Chen,18-24,Prefer not to say,South East,Silver,2023-08-19,True,True
CUST03603,George,Robinson,35-44,Female,North East,Silver,2022-12-07,True,True
CUST03604,Ella,Jackson,35-44,Female,East Midlands,Bronze,2024-05-10,True,True
CUST03605,Rahul,Chen,55-64,Female,London,Bronze,2022-03-13,True,False
CUST03606,David,Jones,65+,Female,South East,Bronze,2022-03-05,True,False
CUST03607,Charlie,Ali,18-24,Male,Yorkshire,Bronze,2022-08-26,True,True
CUST03608,Ava,Kim,65+,Male,North West,Gold,2022-02-24,False,True
CUST03609,Olivia,Jackson,35-44,Female,North West,Bronze,2023-02-28,True,False
CUST03610,Charlie,Thomas,65+,Male,London,Silver,2024-03-29,False,True
CUST03611,Michael,Taylor,45-54,Female,London,Silver,2022-07-10,True,True
CUST03612,Aisha,Khan,45-54,Male,South East,Bronze,2024-06-01,True,True
CUST03613,Olivia,Lewis,35-44,Male,London,Bronze,2022-01-30,False,True
CUST03614,Mohammed,Watson,45-54,Prefer not to say,Scotland,Silver,2022-02-12,True,True
CUST03615,Olivia,Jackson,45-54,Male,South East,Bronze,2023-05-29,True,True
CUST03616,Olivia,Ahmed,18-24,Prefer not to say,Yorkshire,Bronze,2024-05-09,True,False
CUST03617,Thomas,Ali,55-64,Female,Wales,Bronze,2022-08-01,False,False
CUST03618,Sarah,Ali,25-34,Female,Scotland,Silver,2024-02-06,True,True
CUST03619,David,Ali,18-24,Prefer not to say,South East,Bronze,2022-05-28,False,True
CUST03620,Ella,Kim,18-24,Prefer not to say,London,Bronze,2022-08-20,True,False
CUST03621,Priya,Singh,45-54,Male,South East,Bronze,2022-09-30,True,False
CUST03622,Jessica,Sharma,65+,Prefer not to say,Yorkshire,Bronze,2022-05-13,True,True
CUST03623,Priya,Hussain,25-34,Male,Scotland,Gold,2023-06-28,True,True
CUST03624,Alfie,Johnson,55-64,Female,North West,Gold,2023-11-17,True,True
CUST03625,Sophia,Williams,65+,Male,South East,Bronze,2022-06-17,False,True
CUST03626,Mia,Kim,45-54,Prefer not to say,London,Bronze,2024-01-14,False,True
CUST03627,George,Singh,55-64,Female,West Midlands,Gold,2023-07-26,False,False
CUST03628,Mia,Khan,35-44,Female,East Midlands,Bronze,2023-04-17,True,True
CUST03629,Thomas,Sharma,65+,Male,London,Silver,2022-09-28,True,False
CUST03630,Grace,Clark,35-44,Prefer not to say,East of England,Silver,2022-06-16,True,True
CUST03631,Thomas,Johnson,25-34,Prefer not to say,West Midlands,Platinum,2024-05-19,True,False
CUST03632,Ella,Williams,45-54,Female,London,Silver,2023-03-08,True,True
CUST03633,Alfie,Taylor,25-34,Male,East Midlands,Bronze,2022-03-29,True,True
CUST03634,Michael,Davies,45-54,Male,East Midlands,Bronze,2023-06-01,False,True
CUST03635,Mohammed,Brown,18-24,Prefer not to say,West Midlands,Platinum,2022-02-24,True,True
CUST03636,David,Watson,25-34,Female,South West,Bronze,2022-07-31,False,True
CUST03637,David,Brown,35-44,Female,South East,Bronze,2023-06-08,True,True
CUST03638,Grace,Patel,45-54,Female,East Midlands,Silver,2023-08-19,True,False
CUST03639,Aisha,Martin,65+,Male,West Midlands,Bronze,2022-01-27,True,True
CUST03640,Rahul,Jackson,18-24,Prefer not to say,South East,Bronze,2022-11-04,True,True
CUST03641,Rahul,Roberts,18-24,Female,North East,Gold,2022-05-15,True,True
CUST03642,Daniel,Martin,18-24,Male,West Midlands,Silver,2022-03-18,True,True
CUST03643,Michael,Jackson,65+,Female,South East,Bronze,2023-01-19,True,True
CUST03644,Alfie,Hussain,65+,Female,Yorkshire,Gold,2024-04-06,False,True
CUST03645,Freddie,Harris,18-24,Male,North West,Bronze,2023-06-10,True,True
CUST03646,Olivia,Jackson,35-44,Male,Yorkshire,Bronze,2022-04-04,True,False
CUST03647,Mia,Jackson,65+,Male,East Midlands,Bronze,2023-03-23,True,False
CUST03648,Rahul,Johnson,35-44,Female,East Midlands,Silver,2022-02-09,True,True
CUST03649,Sarah,White,18-24,Male,North West,Silver,2022-10-17,True,True
CUST03650,James,Davies,55-64,Prefer not to say,London,Platinum,2023-02-21,True,True
CUST03651,Mia,White,55-64,Prefer not to say,South East,Bronze,2022-11-06,True,True
CUST03652,Thomas,Lewis,45-54,Female,East Midlands,Bronze,2023-12-04,False,True
CUST03653,Alfie,Wilson,18-24,Male,London,Bronze,2024-04-19,True,False
CUST03654,Ava,Davies,25-34,Male,London,Silver,2023-12-26,True,True
CUST03655,Jack,Brown,55-64,Female,West Midlands,Bronze,2022-06-16,True,True
CUST03656,Charlie,Williams,55-64,Male,London,Bronze,2022-04-30,True,True
CUST03657,Ava,Evans,45-54,Male,South East,Bronze,2023-07-30,False,True
CUST03658,George,Hussain,18-24,Male,North West,Bronze,2022-11-04,True,True
CUST03659,Sarah,Jackson,18-24,Female,North West,Bronze,2023-06-03,True,True
CUST03660,Olivia,Jones,25-34,Female,Scotland,Bronze,2024-03-11,True,True
CUST03661,George,White,55-64,Female,Yorkshire,Bronze,2023-05-20,False,True
CUST03662,Freddie,Patel,65+,Prefer not to say,East of England,Bronze,2024-02-09,False,True
CUST03663,Jacob,Khan,18-24,Male,West Midlands,Platinum,2022-08-02,True,True
CUST03664,Jack,Martin,65+,Female,Wales,Platinum,2024-05-23,True,True
CUST03665,Sofia,Robinson,18-24,Female,South West,Silver,2023-08-11,True,True
CUST03666,Ella,Khan,55-64,Female,South West,Silver,2023-09-15,True,False
CUST03667,Ava,Ahmed,18-24,Male,East of England,Silver,2022-09-11,True,True
CUST03668,Oliver,Sharma,18-24,Female,West Midlands,Silver,2022-01-10,True,True
CUST03669,Lily,Robinson,18-24,Female,South East,Silver,2022-08-10,False,True
CUST03670,Isla,Johnson,25-34,Female,South East,Silver,2023-12-14,False,True
CUST03671,Mohammed,Roberts,65+,Female,East Midlands,Bronze,2023-06-22,True,True
CUST03672,Jacob,Robinson,55-64,Male,North East,Platinum,2024-06-10,True,False
CUST03673,Olivia,Thompson,45-54,Female,East Midlands,Gold,2022-11-15,False,True
CUST03674,Isla,Roberts,25-34,Prefer not to say,London,Bronze,2024-06-18,True,True
CUST03675,Rahul,Harris,45-54,Female,North East,Bronze,2023-03-26,False,True
CUST03676,Ella,Evans,45-54,Male,East of England,Bronze,2023-12-30,True,True
CUST03677,David,Clark,35-44,Male,East Midlands,Silver,2022-04-19,True,True
CUST03678,Lily,Smith,55-64,Male,London,Gold,2023-01-02,True,True
CUST03679,Jessica,Lewis,55-64,Male,Yorkshire,Silver,2023-01-14,False,False
CUST03680,Emily,Ali,18-24,Male,South East,Gold,2022-03-16,True,False
CUST03681,Noah,Johnson,45-54,Prefer not to say,Yorkshire,Gold,2022-03-19,True,True
CUST03682,Ella,Ali,35-44,Female,London,Bronze,2023-10-08,True,True
CUST03683,Sophia,Wood,45-54,Female,London,Bronze,2024-02-11,True,True
CUST03684,Ella,Martin,35-44,Female,North West,Bronze,2024-06-17,False,True
CUST03685,James,Wood,18-24,Male,London,Platinum,2022-01-30,True,True
CUST03686,Freddie,Wood,55-64,Female,North West,Silver,2024-03-05,True,True
CUST03687,Charlie,Kim,65+,Male,South West,Silver,2023-12-09,True,True
CUST03688,Jack,Martin,65+,Prefer not to say,East of England,Platinum,2024-06-14,True,True
CUST03689,Noah,Chen,65+,Female,London,Bronze,2024-03-10,True,True
CUST03690,Sophia,Jones,25-34,Female,North West,Silver,2023-12-11,True,True
CUST03691,Sarah,Ahmed,18-24,Male,West Midlands,Bronze,2024-02-03,False,False
CUST03692,Aisha,Wilson,35-44,Male,East Midlands,Bronze,2022-12-05,True,True
CUST03693,Thomas,Clark,35-44,Male,North West,Platinum,2023-02-01,False,False
CUST03694,Priya,Lee,25-34,Female,South East,Silver,2023-12-16,True,True
CUST03695,George,Kim,25-34,Female,South East,Silver,2024-01-31,True,True
CUST03696,Amelia,Wood,35-44,Prefer not to say,London,Bronze,2022-11-23,True,True
CUST03697,Olivia,Lee,35-44,Prefer not to say,East of England,Silver,2024-04-23,True,True
CUST03698,Harry,Taylor,18-24,Female,London,Silver,2023-12-01,True,True
CUST03699,Grace,Clark,45-54,Female,Scotland,Silver,2023-12-31,True,True
CUST03700,Lily,Jackson,18-24,Prefer not to say,Scotland,Bronze,2022-10-05,True,True
CUST03701,Freddie,Walker,65+,Male,East of England,Silver,2022-12-26,False,True
CUST03702,Daniel,Sharma,55-64,Prefer not to say,London,Bronze,2024-05-30,True,True
CUST03703,Sofia,Watson,65+,Female,Scotland,Silver,2022-11-30,True,True
CUST03704,Alfie,Brown,55-64,Female,Scotland,Silver,2023-07-28,True,True
CUST03705,James,Sharma,65+,Prefer not to say,London,Platinum,2024-01-09,True,True
CUST03706,Sophia,White,45-54,Prefer not to say,West Midlands,Platinum,2023-02-15,True,True
CUST03707,David,Singh,35-44,Male,Yorkshire,Bronze,2023-08-14,False,True
CUST03708,Aisha,Lewis,25-34,Female,Wales,Silver,2024-01-20,True,True
CUST03709,Michael,Ahmed,18-24,Male,East of England,Silver,2024-05-08,True,True
CUST03710,Isabella,Lewis,35-44,Male,London,Gold,2022-12-15,True,True
CUST03711,Olivia,Khan,45-54,Prefer not to say,Wales,Bronze,2022-06-17,False,True
CUST03712,Oliver,Roberts,55-64,Female,South East,Silver,2023-02-26,True,True
CUST03713,Rahul,Ahmed,18-24,Female,South East,Gold,2022-08-09,True,False
CUST03714,James,Smith,25-34,Prefer not to say,Wales,Silver,2024-02-26,True,True
CUST03715,Isabella,Sharma,55-64,Male,East of England,Silver,2024-04-10,False,False
CUST03716,Thomas,Wood,25-34,Male,East of England,Gold,2023-12-23,True,True
CUST03717,Isabella,Watson,55-64,Female,East Midlands,Silver,2023-06-12,False,True
CUST03718,Jessica,Chen,65+,Male,West Midlands,Bronze,2022-11-08,False,True
CUST03719,Ella,Clark,45-54,Female,South West,Bronze,2023-11-21,False,True
CUST03720,Noah,Johnson,55-64,Male,South West,Silver,2022-10-10,False,True
CUST03721,James,Williams,25-34,Female,South East,Bronze,2022-12-25,True,True
CUST03722,Amelia,Khan,55-64,Male,London,Bronze,2023-03-24,False,True
CUST03723,Priya,Johnson,35-44,Female,South East,Bronze,2022-09-19,True,False
CUST03724,Sophia,Williams,65+,Female,South East,Bronze,2023-04-18,True,True
CUST03725,Ella,Ahmed,45-54,Prefer not to say,East of England,Bronze,2022-06-02,True,True
CUST03726,Sarah,Jones,18-24,Prefer not to say,North West,Gold,2022-07-24,True,True
CUST03727,Emily,Robinson,25-34,Male,East of England,Bronze,2024-02-25,True,True
CUST03728,Priya,Khan,25-34,Prefer not to say,South East,Bronze,2023-06-30,True,True
CUST03729,Amelia,Clark,55-64,Male,London,Bronze,2022-06-30,True,True
CUST03730,Jack,Smith,55-64,Prefer not to say,East Midlands,Bronze,2024-04-24,True,True
CUST03731,Ava,Kim,18-24,Female,London,Bronze,2022-02-04,True,True
CUST03732,Ava,Watson,35-44,Female,West Midlands,Platinum,2023-10-10,True,True
CUST03733,James,Watson,45-54,Male,South West,Silver,2023-05-14,True,True
CUST03734,Jacob,Hussain,45-54,Prefer not to say,West Midlands,Silver,2023-12-05,False,True
CUST03735,Priya,Harris,35-44,Prefer not to say,North West,Bronze,2024-05-14,True,True
CUST03736,Mia,Ahmed,55-64,Prefer not to say,London,Bronze,2023-12-15,True,True
CUST03737,Jessica,Walker,65+,Prefer not to say,South West,Silver,2022-05-29,True,True
CUST03738,Ava,Williams,25-34,Prefer not to say,East of England,Gold,2022-05-16,False,False
CUST03739,Ava,Robinson,18-24,Prefer not to say,South West,Bronze,2023-11-25,True,True
CUST03740,Emily,Patel,35-44,Male,West Midlands,Silver,2023-01-19,True,True
CUST03741,Thomas,Lee,65+,Prefer not to say,East of England,Silver,2023-02-10,True,True
CUST03742,Mia,Harris,45-54,Female,East of England,Gold,2023-04-14,False,True
CUST03743,Priya,Davies,65+,Male,South East,Bronze,2023-07-27,True,True
CUST03744,Sofia,Johnson,25-34,Male,South East,Silver,2023-04-26,False,True
CUST03745,Jessica,Jackson,25-34,Prefer not to say,West Midlands,Bronze,2023-11-25,True,True
CUST03746,Grace,Smith,25-34,Prefer not to say,East Midlands,Bronze,2023-09-03,True,True
CUST03747,Rahul,Walker,18-24,Female,London,Silver,2023-03-22,True,True
CUST03748,Noah,Jones,65+,Male,Yorkshire,Platinum,2024-01-27,True,True
CUST03749,Mia,Johnson,35-44,Prefer not to say,South West,Gold,2023-01-21,True,True
CUST03750,Amelia,Johnson,65+,Male,South East,Silver,2024-04-26,True,True
CUST03751,George,Lee,65+,Female,London,Bronze,2023-09-05,True,True
CUST03752,Lily,Lee,45-54,Prefer not to say,Wales,Bronze,2022-01-11,False,True
CUST03753,Freddie,Chen,35-44,Female,Scotland,Bronze,2024-05-29,True,True
CUST03754,Priya,Singh,65+,Female,London,Platinum,2023-06-11,True,True
CUST03755,Oliver,Walker,45-54,Male,North East,Bronze,2023-09-24,True,True
CUST03756,Charlie,Smith,35-44,Female,Yorkshire,Gold,2023-07-27,True,True
CUST03757,Lily,White,45-54,Male,West Midlands,Platinum,2023-08-12,False,True
CUST03758,Mohammed,Thomas,55-64,Prefer not to say,London,Bronze,2022-02-28,False,True
CUST03759,Isla,Kim,55-64,Female,Yorkshire,Bronze,2022-03-31,True,False
CUST03760,Isabella,White,35-44,Male,East Midlands,Bronze,2022-10-08,True,True
CUST03761,Harry,Khan,25-34,Prefer not to say,South East,Bronze,2023-05-31,True,True
CUST03762,Sofia,Watson,45-54,Prefer not to say,Scotland,Bronze,2023-08-08,True,True
CUST03763,Mia,Patel,35-44,Prefer not to say,South West,Bronze,2024-06-14,True,True
CUST03764,Priya,Ali,18-24,Male,East of England,Bronze,2022-04-15,True,True
CUST03765,Lily,Chen,55-64,Female,South West,Bronze,2024-06-07,True,True
CUST03766,Ava,Hussain,45-54,Female,South West,Silver,2022-03-02,True,True
CUST03767,Thomas,Davies,25-34,Male,London,Bronze,2022-03-25,True,True
CUST03768,Daniel,Martin,35-44,Prefer not to say,North West,Silver,2024-04-15,True,True
CUST03769,Harry,Williams,35-44,Male,South East,Silver,2023-10-17,True,True
CUST03770,Emily,Khan,18-24,Male,North West,Silver,2022-05-15,True,True
CUST03771,Oliver,Johnson,55-64,Female,North West,Silver,2024-02-24,True,True
CUST03772,Oliver,Brown,25-34,Female,North West,Gold,2024-06-15,True,False
CUST03773,Rahul,Taylor,45-54,Prefer not to say,North East,Gold,2022-04-05,True,True
CUST03774,Jacob,Walker,45-54,Prefer not to say,North West,Bronze,2024-02-29,True,True
CUST03775,Charlie,Wood,55-64,Female,East of England,Bronze,2023-08-13,False,True
CUST03776,George,Hussain,18-24,Prefer not to say,London,Bronze,2023-05-20,True,True
CUST03777,Olivia,Singh,18-24,Female,North East,Silver,2022-07-28,False,True
CUST03778,Mia,Robinson,25-34,Male,Yorkshire,Bronze,2023-08-29,True,True
CUST03779,Harry,White,18-24,Prefer not to say,London,Platinum,2022-05-19,True,True
CUST03780,George,Hussain,45-54,Female,East of England,Bronze,2023-11-24,True,True
CUST03781,James,Ali,45-54,Male,London,Gold,2022-09-19,True,False
CUST03782,Alfie,Williams,65+,Male,North East,Platinum,2024-03-18,True,False
CUST03783,Mohammed,Sharma,65+,Male,London,Bronze,2023-03-16,False,True
CUST03784,George,Davies,18-24,Prefer not to say,Yorkshire,Gold,2023-10-21,True,False
CUST03785,Mia,Walker,18-24,Male,South East,Silver,2023-09-22,False,True
CUST03786,Jack,Lee,25-34,Male,London,Bronze,2022-05-19,True,True
CUST03787,Charlie,Jones,55-64,Prefer not to say,South West,Bronze,2023-07-23,False,False
CUST03788,Grace,Patel,18-24,Female,London,Bronze,2022-02-19,True,False
CUST03789,Thomas,Smith,55-64,Male,South West,Bronze,2024-03-22,True,False
CUST03790,James,White,35-44,Prefer not to say,North West,Bronze,2023-07-25,True,False
CUST03791,George,Sharma,18-24,Female,London,Gold,2023-12-20,True,True
CUST03792,Mohammed,White,35-44,Prefer not to say,North West,Bronze,2023-08-01,False,True
CUST03793,Aisha,Williams,45-54,Male,West Midlands,Silver,2023-11-28,True,True
CUST03794,Mia,Patel,55-64,Prefer not to say,London,Bronze,2023-09-01,True,True
CUST03795,Oliver,Jackson,55-64,Female,East of England,Gold,2022-05-27,False,False
CUST03796,Mohammed,Walker,65+,Prefer not to say,East of England,Silver,2022-07-03,False,True
CUST03797,Priya,Walker,18-24,Male,South West,Gold,2024-06-18,True,True
